1st flr sf,2nd flr sf,3ssn porch,bedroom abvgr,bsmt cond,bsmt exposure,bsmt full bath,bsmt half bath,bsmt qual,bsmt unf sf,bsmtfin sf 1,bsmtfin sf 2,bsmtfin type 1,bsmtfin type 2,central air,condition 1,condition 2,electrical,enclosed porch,exter cond,exter qual,exterior 1st,exterior 2nd,fence,fireplace qu,fireplaces,full bath,functional,garage area,garage cars,garage cond,garage finish,garage qual,garage yr blt,gr liv area,half bath,heating qc,id,kitchen abvgr,kitchen qual,land slope,lot area,lot frontage,lot shape,low qual fin sf,ms subclass,mas vnr area,misc val,mo sold,open porch sf,overall cond,overall qual,pid,paved drive,pool area,pool qc,saleprice,screen porch,street,totrms abvgrd,total bsmt sf,utilities,wood deck sf,year built,year remod/add,yr sold,conditions,exteriors,alley_0,alley_1,alley_2,bldg type_1fam,bldg type_2fmcon,bldg type_duplex,bldg type_twnhs,bldg type_twnhse,foundation_brktil,foundation_cblock,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,garage type_2types,garage type_attchd,garage type_basment,garage type_builtin,garage type_carport,garage type_detchd,garage type_na,heating_gasa,heating_gasw,heating_grav,heating_othw,heating_wall,house style_1.5fin,house style_1.5unf,house style_1story,house style_2.5fin,house style_2.5unf,house style_2story,house style_sfoyer,house style_slvl,land contour_bnk,land contour_hls,land contour_low,land contour_lvl,lot config_corner,lot config_culdsac,lot config_fr2,lot config_fr3,lot config_inside,ms zoning_a (agr),ms zoning_c (all),ms zoning_fv,ms zoning_i (all),ms zoning_rh,ms zoning_rl,ms zoning_rm,mas vnr type_brkcmn,mas vnr type_brkface,mas vnr type_none,mas vnr type_stone,misc feature_elev,misc feature_gar2,misc feature_na,misc feature_othr,misc feature_shed,misc feature_tenc,neighborhood_blmngtn,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker,roof matl_clytile,roof matl_compshg,roof matl_membran,roof matl_tar&grv,roof matl_wdshake,roof matl_wdshngl,roof style_flat,roof style_gable,roof style_gambrel,roof style_hip,roof style_mansard,roof style_shed,sale type_cod,sale type_cwd,sale type_con,sale type_conld,sale type_conli,sale type_conlw,sale type_new,sale type_oth,sale type_wd 
725,0,0,1,3,1,0.0,0.0,3,630.0,0.0,0.0,1,1,1,1,1,4,0,3,3,13,14,0,0,0,1,8,320.0,1.0,3,1,3,1959.0,725,1,3,666,1,3,3,10800,60.0,4,0,30,0.0,0,11,30,5,3,535383120,2,0,0,78500,0,1,4,630.0,4,0,1890,1998,2009,2,27,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
840,880,0,3,3,1,0.0,0.0,4,840.0,0.0,0.0,1,1,1,1,1,5,0,3,4,13,14,0,4,1,2,8,440.0,2.0,3,3,3,2004.0,1720,1,5,1751,1,4,3,8244,62.0,3,0,60,0.0,0,5,48,5,7,528240020,2,0,0,183500,0,1,7,840.0,4,100,2004,2004,2007,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
936,0,0,2,3,1,0.0,0.0,2,936.0,0.0,0.0,1,1,0,1,1,5,112,3,2,7,10,0,0,0,1,6,576.0,2.0,3,1,3,1974.0,936,0,3,705,1,3,5,6000,60.0,4,0,20,0.0,0,2,32,4,4,902135020,2,0,0,93000,0,1,4,936.0,4,0,1953,1953,2009,2,17,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1589,0,0,2,3,3,1.0,0.0,4,322.0,1084.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,3,1,2,8,630.0,3.0,3,3,3,2003.0,1589,0,5,1744,1,4,3,3621,66.95277989337396,4,0,120,72.0,0,11,20,5,8,528228375,2,0,0,226500,0,1,7,1406.0,4,143,2003,2003,2007,2,27,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
799,772,0,3,3,1,0.0,0.0,4,799.0,0.0,0.0,1,1,1,1,1,5,0,3,4,13,14,0,3,1,2,8,380.0,2.0,3,2,3,1993.0,1571,1,4,357,1,3,3,7837,59.0,3,0,60,0.0,0,5,40,7,6,527163040,2,0,0,178000,0,1,7,799.0,4,0,1993,1994,2009,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1479,0,0,3,3,3,1.0,0.0,4,440.0,1013.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,0,0,2,8,558.0,2.0,3,2,3,2003.0,1479,0,5,2133,1,4,3,10665,72.0,3,0,20,167.0,0,6,29,5,7,907192120,2,0,0,226000,0,1,7,1453.0,4,144,2003,2003,2007,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
784,848,0,4,3,3,0.0,0.0,3,0.0,496.0,288.0,4,2,1,1,1,5,368,5,4,13,14,3,3,1,1,8,898.0,2.0,3,2,3,1969.0,1632,1,5,989,1,3,5,10457,70.0,3,0,60,178.0,0,4,173,7,5,924100060,2,0,0,173000,0,1,7,784.0,4,0,1969,1969,2009,2,27,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
864,0,0,3,3,1,0.0,0.0,3,0.0,553.0,311.0,3,4,1,1,1,5,236,3,3,7,10,2,1,1,1,8,360.0,1.0,3,1,3,1965.0,864,0,4,562,1,3,3,8281,60.0,3,0,20,0.0,0,12,0,5,5,532378120,2,0,0,62383,0,1,5,864.0,4,0,1965,1965,2009,2,17,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1476,1237,0,3,3,3,1.0,0.0,5,122.0,1330.0,0.0,6,1,1,1,1,5,0,3,5,13,14,0,4,1,2,8,858.0,3.0,3,3,3,2008.0,2713,1,5,1054,1,5,3,14948,67.0,3,0,60,268.0,0,11,66,5,9,528104080,2,0,0,446261,0,1,11,1452.0,4,126,2008,2008,2008,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
743,736,0,3,3,1,1.0,0.0,3,200.0,424.0,0.0,5,1,1,0,1,5,56,3,3,6,7,3,4,2,1,8,312.0,1.0,3,1,3,1926.0,1479,0,5,2850,1,4,3,7000,43.0,4,0,70,0.0,0,5,0,8,7,909250070,2,0,0,160000,0,1,6,624.0,4,530,1926,1997,2006,1,13,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1576,0,0,2,3,1,1.0,0.0,4,306.0,1087.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,3,1,2,8,668.0,3.0,3,2,3,2004.0,1576,0,5,1082,1,4,3,3940,66.95277989337396,4,0,120,24.0,0,5,20,5,7,528228405,2,0,0,219990,0,1,7,1393.0,4,143,2004,2004,2008,2,27,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1479,0,0,3,3,1,0.0,0.0,4,1468.0,0.0,0.0,1,1,1,1,1,5,0,3,4,13,14,0,0,0,2,8,577.0,2.0,3,2,3,1999.0,1479,0,5,1440,1,4,3,9382,93.0,3,0,20,125.0,0,7,25,5,7,907187080,2,0,0,191000,0,1,6,1468.0,4,120,1999,2000,2008,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
916,144,0,1,3,1,1.0,0.0,3,212.0,317.0,227.0,2,3,0,1,1,4,0,4,3,7,10,0,4,1,1,5,308.0,1.0,3,1,2,1969.0,1060,0,3,2006,1,3,5,6854,55.0,4,0,40,0.0,0,8,65,7,5,903201090,2,0,0,136500,150,1,6,756.0,4,0,1925,1994,2007,2,17,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
943,0,0,3,0,0,0.0,0.0,0,0.0,0.0,0.0,NA,NA,0,1,1,5,60,3,3,10,11,0,0,0,1,6,308.0,1.0,3,1,3,1958.0,943,0,3,2082,1,4,3,11515,55.22857142857143,3,0,30,0.0,0,8,0,5,4,905475520,0,0,0,80000,0,1,5,0.0,4,0,1958,1994,2007,2,21,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1377,806,0,4,4,1,0.0,0.0,4,0.0,1002.0,202.0,6,2,1,1,1,5,0,4,4,10,11,0,0,0,2,8,786.0,3.0,3,1,3,1988.0,2183,1,4,2344,1,4,3,13837,83.24555160142349,3,0,50,178.0,0,2,0,5,7,527302080,2,0,0,229000,0,1,9,1204.0,4,0,1988,1988,2006,2,21,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1062,887,0,3,3,1,1.0,0.0,4,300.0,750.0,0.0,6,1,1,1,1,5,0,3,4,7,10,4,3,1,2,8,574.0,2.0,3,3,3,1993.0,1949,1,5,248,1,4,3,9938,80.0,4,0,60,246.0,0,6,90,5,7,906223090,2,0,0,236000,0,1,8,1050.0,4,156,1993,1994,2010,2,17,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1824,0,0,3,3,3,0.0,0.0,5,1824.0,0.0,0.0,1,1,1,2,2,5,0,3,5,7,10,0,4,1,2,8,932.0,3.0,3,3,3,2006.0,1824,0,5,2276,1,5,3,12633,85.0,3,0,20,242.0,0,9,36,5,10,921128030,2,0,0,392000,108,1,8,1824.0,4,160,2006,2007,2007,4,17,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1146,784,0,4,2,1,1.0,0.0,3,198.0,522.0,0.0,4,1,1,1,1,5,213,3,3,11,12,3,0,0,2,8,316.0,1.0,3,1,3,1927.0,1930,0,2,755,1,3,3,6876,57.0,4,0,70,0.0,0,8,0,5,6,903451090,2,0,0,149000,0,1,8,720.0,4,0,1927,1950,2009,2,23,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1469,924,0,2,3,2,1.0,0.0,4,0.0,128.0,842.0,4,6,1,1,1,5,0,3,5,12,10,0,3,1,2,8,846.0,2.0,3,3,3,1998.0,2393,1,5,1178,1,5,3,3951,36.0,3,0,160,0.0,0,2,90,5,10,533236090,2,0,0,345000,94,1,7,970.0,4,0,1998,1999,2008,2,22,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1007,1007,0,5,3,1,0.0,0.0,2,716.0,0.0,0.0,1,1,1,1,1,4,167,4,4,14,16,0,0,0,2,8,624.0,2.0,3,1,3,1900.0,2014,0,5,2636,1,3,3,9856,62.0,4,0,70,0.0,0,6,72,8,5,902100110,2,0,0,169000,0,1,8,716.0,4,0,1900,2005,2006,2,30,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1242,0,0,2,3,1,0.0,0.0,3,484.0,0.0,0.0,1,1,0,0,1,5,0,3,3,6,6,0,0,0,1,5,336.0,1.0,3,1,3,1946.0,1242,0,3,2077,1,3,3,17808,84.0,4,0,20,0.0,0,7,0,5,4,905377050,0,0,0,109900,0,1,4,484.0,4,0,1946,1950,2007,1,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
996,1004,0,3,3,3,0.0,0.0,4,238.0,758.0,0.0,2,1,1,1,1,5,0,3,3,10,11,0,3,1,2,8,650.0,3.0,3,3,3,1993.0,2000,1,5,2930,1,3,5,9627,74.0,4,0,60,94.0,0,11,48,5,7,924151050,2,0,0,188000,0,1,9,996.0,4,190,1993,1994,2006,2,21,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
825,587,0,4,3,1,0.0,0.0,3,780.0,0.0,0.0,1,1,1,1,1,3,0,2,3,7,10,0,4,1,1,8,280.0,1.0,3,1,3,1939.0,1412,0,5,737,1,3,3,6000,50.0,4,0,50,0.0,0,5,0,6,6,903227090,2,0,0,132500,0,1,6,780.0,4,45,1939,1950,2009,2,17,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
990,0,0,3,3,1,1.0,0.0,3,235.0,755.0,0.0,5,1,1,1,1,5,0,4,3,13,14,0,0,0,1,8,440.0,1.0,3,2,3,1995.0,990,0,5,837,1,3,5,9757,65.0,4,0,20,0.0,0,10,0,7,5,907126050,2,0,0,143000,92,1,5,990.0,4,66,1994,1994,2009,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1342,0,0,4,3,1,1.0,0.0,2,785.0,557.0,0.0,5,1,1,1,1,5,0,3,3,6,6,0,0,0,1,8,256.0,1.0,3,1,3,1951.0,1342,0,5,2086,1,3,3,9280,58.0,4,0,20,0.0,0,4,0,6,5,905478140,2,0,0,125000,0,1,7,1342.0,4,0,1951,1951,2007,2,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1868,0,0,2,3,3,1.0,0.0,5,363.0,1505.0,0.0,6,1,1,1,1,5,0,3,5,13,14,0,4,1,2,8,1085.0,3.0,3,3,3,2005.0,1868,0,5,2385,1,5,5,14780,120.0,3,0,20,568.0,0,6,56,5,9,528114010,2,0,0,415000,156,1,7,1868.0,4,354,2005,2005,2006,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
741,622,0,3,3,1,0.0,0.0,2,622.0,0.0,0.0,1,1,1,1,1,5,0,3,3,13,14,0,0,0,1,8,528.0,2.0,3,1,3,1966.0,1363,0,4,189,1,3,3,7740,60.0,4,0,70,0.0,0,6,0,7,4,902402130,2,0,0,125500,168,1,6,622.0,4,0,1910,1950,2010,2,27,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1632,0,0,3,3,1,1.0,0.0,3,0.0,620.0,620.0,3,2,1,0,1,5,0,3,3,6,6,3,4,1,2,7,338.0,1.0,3,2,3,1958.0,1632,0,4,635,1,3,3,9600,80.0,4,0,20,183.0,0,4,0,6,6,535175030,2,0,0,139000,0,1,6,1240.0,4,289,1958,1988,2009,1,12,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1728,568,0,3,3,3,1.0,0.0,5,384.0,1338.0,0.0,6,1,1,1,1,5,0,3,5,14,16,0,4,1,2,8,842.0,3.0,3,2,3,2008.0,2296,1,5,432,1,5,3,13478,97.0,3,0,60,420.0,0,6,274,5,10,528110010,2,0,0,451950,0,1,10,1722.0,4,382,2008,2008,2009,2,30,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1678,0,0,6,3,1,0.0,0.0,3,1678.0,0.0,0.0,1,1,1,1,1,5,0,3,3,13,14,0,0,0,2,8,0.0,0.0,0,0,0,NA,1678,0,3,900,2,3,3,10926,65.0,4,0,90,74.0,0,8,0,5,5,908275040,2,0,0,119900,0,1,10,1678.0,4,0,1959,1959,2009,2,27,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1296,0,0,2,3,1,1.0,0.0,5,262.0,1005.0,0.0,6,1,1,1,1,5,0,3,4,13,14,0,0,0,2,8,471.0,2.0,3,3,3,2001.0,1296,0,5,966,1,4,3,6853,66.95277989337396,3,0,20,136.0,0,6,25,5,8,916455070,2,0,0,220000,0,1,6,1267.0,4,192,2001,2002,2009,2,27,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1587,0,0,3,3,1,0.0,0.0,3,749.0,838.0,0.0,4,1,1,1,1,5,0,3,3,7,10,0,4,1,2,8,525.0,2.0,3,1,3,1971.0,1587,0,3,1612,1,3,3,10667,85.0,4,0,20,302.0,0,3,44,6,6,526352080,2,0,0,167300,0,1,7,1587.0,4,0,1971,1971,2007,2,17,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
