1st flr sf,2nd flr sf,3ssn porch,alley,bedroom abvgr,bldg type,bsmt cond,bsmt exposure,bsmt full bath,bsmt half bath,bsmt qual,bsmt unf sf,bsmtfin sf 1,bsmtfin sf 2,bsmtfin type 1,bsmtfin type 2,central air,condition 1,condition 2,electrical,enclosed porch,exter cond,exter qual,exterior 1st,exterior 2nd,fence,fireplace qu,fireplaces,foundation,full bath,functional,garage area,garage cars,garage cond,garage finish,garage qual,garage type,garage yr blt,gr liv area,half bath,heating,heating qc,house style,id,kitchen abvgr,kitchen qual,land contour,land slope,lot area,lot config,lot frontage,lot shape,low qual fin sf,ms subclass,ms zoning,mas vnr area,mas vnr type,misc feature,misc val,mo sold,neighborhood,open porch sf,overall cond,overall qual,pid,paved drive,pool area,pool qc,roof matl,roof style,sale type,saleprice,screen porch,street,totrms abvgrd,total bsmt sf,utilities,wood deck sf,year built,year remod/add,yr sold
773,582,0,NA,3,1Fam,3,1,0.0,0.0,3,684.0,0.0,0.0,1,1,Y,Norm,Norm,5,115,TA,TA,Wd Sdng,Wd Sdng,0,0,0,PConc,1,Typ,0.0,0.0,0,0,0,0,0.0,1355,1,GasA,TA,2Story,2034,1,Gd,Lvl,Gtl,6882,Inside,60.0,Reg,0,70,RM,0.0,0,0,0,3,IDOTRR,0,7,6,903454010,Y,0,0,CompShg,Gable,WD ,127000,0,Pave,7,684.0,AllPub,136,1914,2006,2007
952,0,0,NA,3,1Fam,3,1,0.0,0.0,3,756.0,0.0,0.0,1,1,Y,Norm,Norm,5,265,Fa,Fa,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,Typ,330.0,1.0,3,2,3,1,1896.0,952,0,GasA,Gd,1Story,308,1,TA,Lvl,Gtl,8712,Corner,66.0,Reg,0,30,C (all),0.0,0,0,0,6,IDOTRR,0,7,4,911204100,N,0,0,CompShg,Hip,WD ,50138,0,Grvl,5,756.0,AllPub,0,1896,1950,2010
1113,0,0,NA,3,1Fam,4,1,1.0,0.0,3,392.0,751.0,0.0,4,1,Y,Norm,Norm,5,0,Gd,TA,HdBoard,HdBoard,4,2,1,CBlock,1,Typ,504.0,1.0,4,2,3,5,1987.0,1113,1,GasA,TA,1Story,2176,1,TA,Lvl,Gtl,7917,Corner,83.24555160142349,IR1,0,20,RL,174.0,3,0,0,5,Edwards,30,7,6,908152070,Y,0,0,CompShg,Hip,WD ,148000,0,Pave,6,1143.0,AllPub,370,1976,1976,2007
778,0,0,NA,2,1Fam,3,1,0.0,0.0,3,212.0,403.0,125.0,5,3,Y,Norm,Norm,5,0,TA,TA,VinylSd,VinylSd,0,4,1,CBlock,1,Typ,924.0,1.0,5,3,5,1,1966.0,778,0,GasA,Ex,1Story,1549,1,TA,Lvl,Gtl,6900,Inside,71.0,Reg,0,30,RM,0.0,0,0,0,2,IDOTRR,25,6,5,910203020,Y,0,0,CompShg,Gable,WD ,120500,0,Pave,4,740.0,AllPub,0,1940,1955,2008
944,545,0,NA,3,1Fam,3,1,0.0,0.0,3,778.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,TA,VinylSd,VinylSd,2,4,1,BrkTil,2,Typ,240.0,1.0,3,1,3,1,1940.0,1489,0,GasA,TA,1.5Fin,909,1,TA,Lvl,Gtl,9900,Inside,60.0,Reg,0,50,RL,0.0,0,0,0,7,SWISU,0,7,6,909178160,Y,0,0,CompShg,Gable,WD ,139500,0,Pave,7,778.0,AllPub,335,1940,1950,2009
1698,0,0,NA,3,1Fam,3,1,1.0,0.0,5,464.0,1234.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Ex,CemntBd,CmentBd,0,4,1,PConc,2,Typ,768.0,3.0,3,3,3,5,2007.0,1698,0,GasA,Ex,1Story,892,1,Ex,Lvl,Gtl,13286,Inside,86.0,IR1,0,20,RL,340.0,1,0,0,2,Edwards,64,5,9,908154040,Y,0,0,CompShg,Hip,WD ,320000,0,Pave,8,1698.0,AllPub,327,2007,2008,2009
1262,1005,0,NA,3,1Fam,3,1,1.0,0.0,3,717.0,288.0,0.0,5,1,Y,Feedr,Norm,5,0,Gd,TA,Wd Sdng,Wd Sdng,0,4,2,CBlock,1,Typ,498.0,2.0,3,3,3,5,1937.0,2267,1,GasA,TA,2Story,2045,1,TA,Bnk,Gtl,12888,Inside,107.0,Reg,0,70,RL,0.0,0,0,0,4,Sawyer,0,8,7,904100100,Y,0,0,CompShg,Gable,WD ,219000,0,Pave,7,1005.0,AllPub,521,1937,1980,2007
902,0,0,NA,2,1Fam,3,3,1.0,0.0,4,239.0,301.0,324.0,4,5,Y,Norm,Norm,5,0,TA,TA,HdBoard,HdBoard,3,0,0,CBlock,1,Typ,484.0,2.0,3,1,3,5,1983.0,902,0,GasA,TA,1Story,2927,1,TA,Low,Mod,8885,Inside,66.95277989337396,IR1,0,20,RL,0.0,0,0,0,6,Mitchel,0,5,5,923276100,Y,0,0,CompShg,Gable,WD ,131000,0,Pave,5,864.0,AllPub,164,1983,1983,2006
738,757,0,NA,3,1Fam,3,1,0.0,0.0,4,738.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,4,1,PConc,2,Typ,440.0,2.0,3,2,3,5,2006.0,1495,1,GasA,Ex,2Story,1732,1,Gd,Lvl,Gtl,8857,Inside,62.0,IR1,0,60,RL,0.0,0,0,0,3,Gilbert,30,5,6,528221030,Y,0,0,CompShg,Gable,New,171925,0,Pave,7,738.0,AllPub,100,2006,2006,2007
1384,0,0,NA,3,1Fam,3,1,1.0,0.0,4,898.0,450.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,HdBoard,HdBoard,0,0,0,PConc,2,Typ,404.0,2.0,3,1,3,5,1996.0,1384,0,GasA,Gd,1Story,998,1,Gd,Lvl,Gtl,14137,Inside,53.0,IR1,0,20,RL,0.0,0,0,0,11,Gilbert,39,5,5,527107090,Y,0,0,CompShg,Gable,WD ,177900,0,Pave,7,1348.0,AllPub,0,1996,1997,2008
851,585,0,NA,3,1Fam,3,1,0.0,0.0,3,585.0,0.0,0.0,1,1,N,Norm,Norm,5,0,TA,TA,VinylSd,VinylSd,0,4,1,BrkTil,1,Typ,228.0,1.0,3,1,3,1,1992.0,1436,0,GasA,TA,2Story,2203,1,TA,Lvl,Gtl,6720,Inside,53.0,Reg,0,70,RL,0.0,0,0,0,4,Crawfor,0,7,6,909252170,Y,0,0,CompShg,Gable,CWD,141500,0,Pave,7,585.0,AllPub,184,1921,1950,2007
952,684,0,NA,3,1Fam,3,1,1.0,0.0,4,476.0,476.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,3,1,PConc,2,Typ,440.0,2.0,3,3,3,5,1998.0,1636,1,GasA,Gd,2Story,356,1,TA,Lvl,Gtl,7500,Inside,60.0,Reg,0,60,RL,0.0,0,0,0,10,Gilbert,84,5,6,527162120,Y,0,0,CompShg,Gable,WD ,191000,0,Pave,7,952.0,AllPub,0,1998,1999,2009
1158,0,0,NA,3,1Fam,3,1,1.0,0.0,4,217.0,941.0,0.0,5,1,Y,RRAe,Norm,5,0,TA,TA,VinylSd,VinylSd,0,0,0,PConc,1,Typ,576.0,2.0,3,1,3,1,2006.0,1158,1,GasA,Ex,1Story,2475,1,Gd,Lvl,Gtl,13072,Inside,63.0,Reg,0,20,RL,0.0,0,0,0,5,SawyerW,50,5,6,531375100,Y,0,0,CompShg,Gable,New,158000,0,Pave,5,1158.0,AllPub,0,2004,2004,2006
1646,0,0,NA,3,1Fam,3,3,0.0,0.0,4,1638.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,4,1,PConc,2,Typ,870.0,3.0,3,2,3,5,2007.0,1646,0,GasA,Ex,1Story,2264,1,Gd,HLS,Gtl,10656,Inside,67.0,IR1,0,20,RL,274.0,1,0,0,11,Timber,80,5,8,916386170,Y,0,0,CompShg,Gable,New,248900,0,Pave,6,1638.0,AllPub,192,2006,2007,2007
981,787,0,NA,3,1Fam,3,1,1.0,0.0,4,162.0,569.0,0.0,5,1,Y,Feedr,Norm,5,264,TA,TA,Wd Sdng,Wd Sdng,3,3,2,BrkTil,1,Typ,240.0,1.0,3,1,3,1,1939.0,1768,1,GasA,Ex,1.5Fin,2201,1,Gd,Lvl,Gtl,7200,Corner,60.0,Reg,0,50,RL,252.0,3,0,0,6,SWISU,0,7,5,909252010,Y,0,0,CompShg,Gable,WD ,175000,0,Pave,7,731.0,AllPub,0,1937,1950,2007
1565,0,0,NA,3,2fmCon,3,2,1.0,0.0,3,34.0,901.0,252.0,5,4,Y,RRAn,Norm,5,211,Gd,TA,BrkFace,VinylSd,3,3,2,PConc,2,Min1,299.0,1.0,3,2,3,5,1965.0,1565,0,GasA,Ex,1Story,2545,1,Gd,Lvl,Gtl,8800,Inside,80.0,Reg,0,190,RL,0.0,0,2,460,6,NAmes,25,7,6,534400120,Y,0,0,CompShg,Hip,WD ,185900,0,Pave,7,1187.0,AllPub,200,1965,2000,2006
880,888,0,NA,2,1Fam,3,2,0.0,0.0,4,490.0,390.0,0.0,3,1,N,Norm,Norm,5,0,TA,TA,Wd Sdng,Wd Sdng,0,3,2,BrkTil,1,Typ,320.0,2.0,3,1,3,1,1914.0,1768,1,GasW,Fa,2.5Unf,2660,1,TA,Lvl,Gtl,10800,Inside,60.0,Reg,0,75,RM,0.0,0,0,0,10,OldTown,341,7,7,902325050,N,0,0,CompShg,Gable,WD ,163000,0,Pave,6,880.0,AllPub,0,1914,1970,2006
1060,336,0,NA,4,2fmCon,3,2,0.0,0.0,3,660.0,0.0,0.0,1,1,N,Norm,Norm,5,0,Fa,Fa,WdShing,Wd Shng,0,0,0,CBlock,2,Min2,0.0,0.0,0,0,0,0,0.0,1396,0,GasA,TA,1.5Fin,2882,2,TA,Lvl,Gtl,9000,Inside,50.0,Reg,0,190,C (all),0.0,0,0,0,10,IDOTRR,0,6,5,911175440,Y,0,0,CompShg,Gable,WD ,115000,0,Pave,8,660.0,AllPub,0,1951,1951,2006
1096,0,0,NA,3,1Fam,3,3,1.0,0.0,3,480.0,528.0,0.0,5,1,Y,Norm,Norm,5,0,TA,TA,HdBoard,Plywood,0,2,1,CBlock,1,Typ,484.0,2.0,3,1,3,5,1978.0,1096,0,GasA,TA,SLvl,1379,1,TA,Lvl,Gtl,13014,Inside,80.0,Reg,0,80,RL,39.0,3,0,0,12,Sawyer,0,5,6,905103030,Y,0,0,CompShg,Gable,WD ,157500,0,Pave,6,1008.0,AllPub,168,1978,1978,2008
1223,1089,0,NA,4,1Fam,3,1,1.0,0.0,4,264.0,913.0,0.0,5,1,Y,RRNn,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,3,1,PConc,2,Typ,658.0,3.0,3,3,3,3,1999.0,2312,1,GasA,Ex,2Story,491,1,Gd,Lvl,Gtl,15896,CulDSac,55.22857142857143,IR2,0,60,RL,210.0,3,0,0,5,Gilbert,0,5,7,528292030,Y,0,0,CompShg,Gable,WD ,245000,0,Pave,8,1177.0,AllPub,298,1999,1999,2009
1337,0,168,NA,2,TwnhsE,3,1,1.0,0.0,4,604.0,733.0,0.0,6,1,Y,Norm,Norm,5,70,TA,Gd,HdBoard,HdBoard,0,3,1,PConc,2,Typ,462.0,2.0,3,2,3,5,1993.0,1337,0,GasA,Gd,1Story,1002,1,Gd,HLS,Gtl,5395,Inside,41.0,IR1,0,120,RL,0.0,0,0,0,10,StoneBr,0,5,8,527140090,Y,0,0,CompShg,Gable,WD ,180000,0,Pave,5,1337.0,AllPub,96,1993,1993,2008
551,551,0,NA,2,TwnhsE,3,1,0.0,0.0,4,312.0,239.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,MetalSd,MetalSd,0,0,0,PConc,2,Typ,480.0,2.0,3,1,3,1,2004.0,1102,1,GasA,Ex,2Story,1848,1,Gd,Lvl,Gtl,5105,FR2,60.83673469387755,IR2,0,160,FV,0.0,0,0,0,3,Somerst,60,5,7,533223050,Y,0,0,CompShg,Gable,WD ,148800,0,Pave,4,551.0,AllPub,0,2004,2004,2007
1128,903,0,NA,3,1Fam,3,1,1.0,0.0,4,324.0,804.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,4,1,PConc,2,Typ,577.0,2.0,3,2,3,5,2002.0,2031,1,GasA,Ex,2Story,1455,1,Gd,Lvl,Gtl,9473,Inside,75.0,Reg,0,60,RL,0.0,0,0,0,3,CollgCr,211,5,8,907251090,Y,0,0,CompShg,Gable,WD ,237000,0,Pave,7,1128.0,AllPub,0,2002,2002,2008
438,0,0,NA,1,1Fam,2,1,0.0,0.0,3,0.0,290.0,0.0,3,1,N,Norm,Norm,3,0,TA,TA,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,Typ,246.0,1.0,3,1,3,1,1930.0,438,0,GasA,TA,1Story,908,1,Fa,Bnk,Gtl,8400,Inside,60.0,Reg,0,30,RL,0.0,0,0,0,1,SWISU,0,5,2,909175080,N,0,0,CompShg,Gable,WD ,60000,0,Pave,3,290.0,AllPub,0,1920,1950,2009
1033,0,0,NA,3,1Fam,4,4,0.0,1.0,4,0.0,456.0,0.0,5,1,Y,Norm,Norm,5,0,TA,TA,HdBoard,Plywood,0,0,0,CBlock,1,Typ,504.0,2.0,3,2,2,3,1976.0,1033,0,GasA,Ex,SFoyer,1490,1,TA,Lvl,Gtl,12102,Inside,64.0,Reg,0,85,RL,222.0,3,0,0,4,Edwards,0,5,5,908103260,Y,0,0,CompShg,Gable,WD ,165000,0,Pave,6,456.0,AllPub,224,1976,1976,2008
1129,1198,0,NA,4,1Fam,3,1,0.0,0.0,4,1129.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,4,1,PConc,2,Typ,596.0,2.0,3,2,3,3,2003.0,2327,1,GasA,Ex,2Story,1465,1,Gd,Lvl,Gtl,10905,CulDSac,41.0,IR2,0,60,RL,0.0,0,0,0,8,CollgCr,57,5,7,907262060,Y,0,0,CompShg,Gable,WD ,240000,0,Pave,9,1129.0,AllPub,0,2003,2003,2008
1187,0,0,NA,3,1Fam,3,1,0.0,0.0,4,1168.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,TA,HdBoard,HdBoard,0,0,0,PConc,2,Typ,420.0,2.0,3,2,3,5,1992.0,1187,0,GasA,Gd,1Story,1627,1,Gd,Lvl,Gtl,9556,Corner,83.24555160142349,IR1,0,20,RL,52.0,3,0,0,8,Gilbert,21,5,7,527163080,Y,0,0,CompShg,Gable,WD ,160000,0,Pave,6,1168.0,AllPub,0,1992,1993,2007
816,524,0,NA,3,2fmCon,3,3,1.0,0.0,3,0.0,780.0,0.0,4,1,N,Feedr,Norm,3,0,TA,TA,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,Typ,440.0,1.0,3,1,3,5,1945.0,1340,0,GasA,TA,1.5Fin,2849,1,TA,Bnk,Gtl,6430,Corner,58.0,Reg,0,190,RH,0.0,0,0,0,7,SWISU,0,6,6,909201180,Y,0,0,CompShg,Gable,WD ,128000,0,Pave,6,780.0,AllPub,0,1945,1950,2006
1152,0,0,NA,2,Duplex,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,N,Norm,Norm,2,0,TA,TA,AsbShng,Plywood,0,0,0,PConc,2,Typ,0.0,0.0,0,0,0,0,0.0,1152,0,GasA,TA,1Story,1501,2,Fa,Lvl,Gtl,6040,Inside,65.0,Reg,0,90,RL,0.0,0,0,0,6,Edwards,0,5,4,908201100,N,0,0,CompShg,Gable,WD ,82000,0,Pave,6,0.0,AllPub,0,1955,1955,2008
1567,0,0,NA,2,1Fam,3,1,1.0,0.0,3,175.0,1387.0,0.0,5,1,Y,Norm,Norm,5,0,Gd,TA,MetalSd,MetalSd,2,4,2,CBlock,2,Typ,542.0,2.0,3,1,3,5,1966.0,1567,0,GasA,Gd,1Story,626,1,Gd,Lvl,Gtl,14695,Inside,80.0,IR1,0,20,RL,210.0,3,0,0,7,NAmes,110,8,6,535125070,Y,0,0,CompShg,Gable,WD ,256000,342,Pave,5,1562.0,AllPub,0,1966,2008,2009
832,650,0,NA,3,1Fam,3,1,0.0,1.0,3,26.0,624.0,0.0,5,1,Y,Artery,Norm,5,0,Gd,TA,VinylSd,VinylSd,0,0,0,PConc,1,Typ,324.0,2.0,3,1,3,1,1930.0,1482,0,GasA,Ex,2Story,722,1,TA,Lvl,Gtl,9000,Inside,50.0,Reg,0,70,RM,0.0,0,0,0,7,OldTown,0,9,7,902401130,Y,0,0,CompShg,Hip,WD ,143000,0,Pave,7,650.0,AllPub,0,1920,1988,2009
1689,0,0,NA,3,1Fam,3,1,0.0,0.0,4,1689.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,0,0,PConc,2,Typ,433.0,2.0,3,3,3,5,2007.0,1689,0,GasA,Ex,1Story,2260,1,Gd,HLS,Gtl,8368,Inside,67.0,IR1,0,20,RL,0.0,0,0,0,4,Timber,39,5,7,916384050,Y,0,0,CompShg,Gable,New,231713,0,Pave,7,1689.0,AllPub,100,2006,2007,2007
1424,0,0,NA,3,2fmCon,3,4,1.0,0.0,4,53.0,1047.0,0.0,5,1,Y,Norm,Norm,5,0,TA,TA,HdBoard,HdBoard,0,0,0,CBlock,1,Mod,828.0,3.0,3,1,3,6,1969.0,1424,1,GasW,TA,1Story,1639,1,TA,Lvl,Gtl,41600,FR2,195.0,IR1,0,190,RL,0.0,0,0,0,11,Gilbert,0,5,5,527226040,N,0,0,CompShg,Gable,WD ,155000,0,Pave,7,1100.0,AllPub,144,1969,1990,2007
816,0,0,NA,2,1Fam,3,1,0.0,1.0,3,282.0,534.0,0.0,6,1,Y,Norm,Norm,5,0,Gd,TA,VinylSd,VinylSd,2,0,0,CBlock,1,Typ,264.0,1.0,3,1,3,5,1983.0,816,0,GasA,Ex,1Story,1603,1,TA,Lvl,Gtl,6490,Inside,59.0,Reg,0,20,RL,0.0,0,0,0,4,Mitchel,0,7,5,923252100,Y,0,0,CompShg,Gable,WD ,128500,0,Pave,4,816.0,AllPub,315,1983,1983,2008
1424,0,0,NA,2,1Fam,3,1,0.0,0.0,3,1228.0,0.0,0.0,1,1,Y,Norm,Norm,5,90,TA,TA,WdShing,Wd Shng,0,4,1,BrkTil,2,Typ,312.0,1.0,3,1,3,5,1921.0,1424,0,GasA,Ex,1Story,1520,1,TA,Lvl,Gtl,7290,Corner,60.0,Reg,0,30,RL,174.0,3,0,0,4,SWISU,0,8,7,909177120,Y,0,0,CompShg,Gable,WD ,168000,0,Pave,7,1228.0,AllPub,0,1921,1950,2008
725,754,0,NA,4,1Fam,3,1,1.0,0.0,3,99.0,626.0,0.0,5,1,Y,Norm,Norm,5,0,TA,TA,HdBoard,HdBoard,0,0,0,CBlock,1,Typ,484.0,2.0,3,3,3,5,1972.0,1479,1,GasA,Gd,2Story,1665,1,Gd,Lvl,Gtl,7472,CulDSac,55.22857142857143,IR1,0,60,RL,138.0,3,0,0,6,NAmes,32,9,7,527402240,Y,0,0,CompShg,Gable,WD ,184000,0,Pave,7,725.0,AllPub,0,1972,2004,2007
1025,0,0,NA,3,2fmCon,3,3,1.0,0.0,3,72.0,953.0,0.0,5,1,Y,Artery,Norm,5,0,TA,TA,MetalSd,MetalSd,0,0,0,CBlock,1,Typ,0.0,0.0,0,0,0,0,0.0,1025,0,GasA,TA,SFoyer,2635,1,TA,Lvl,Gtl,7000,Inside,70.0,Reg,0,190,RL,0.0,0,0,0,3,NAmes,80,5,5,535478110,Y,0,0,CompShg,Gable,WD ,124000,0,Pave,6,1025.0,AllPub,96,1962,1962,2006
1442,0,0,NA,2,1Fam,3,1,0.0,0.0,3,1442.0,0.0,0.0,1,1,Y,PosA,Norm,5,0,TA,TA,HdBoard,HdBoard,0,3,1,CBlock,2,Typ,615.0,2.0,3,2,3,5,1970.0,1442,0,GasA,TA,1Story,581,1,TA,Lvl,Gtl,11717,Inside,66.95277989337396,IR1,0,20,RL,571.0,3,0,0,2,NWAmes,0,6,6,534127130,Y,0,0,CompShg,Hip,WD ,185000,0,Pave,6,1442.0,AllPub,371,1970,1970,2009
1454,482,0,NA,3,1Fam,3,1,0.0,0.0,4,1406.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,3,1,PConc,2,Typ,504.0,2.0,3,2,3,5,2000.0,1936,1,GasA,Ex,2Story,2435,1,Gd,Lvl,Gtl,11194,Corner,106.0,IR1,0,60,RL,40.0,3,0,0,11,Gilbert,124,5,8,528240080,Y,0,0,CompShg,Gable,WD ,230500,0,Pave,7,1406.0,AllPub,188,2000,2000,2006
1070,869,0,NA,3,1Fam,3,2,0.0,1.0,4,258.0,796.0,0.0,5,1,Y,Norm,Norm,5,0,TA,TA,VinylSd,VinylSd,0,3,1,PConc,2,Typ,555.0,3.0,3,2,3,5,1998.0,1939,1,GasA,Ex,2Story,2799,1,Gd,Lvl,Gtl,11250,Corner,90.0,IR1,0,60,RL,227.0,3,0,0,5,CollgCr,84,5,7,907285010,Y,0,0,CompShg,Gable,WD ,227000,0,Pave,8,1054.0,AllPub,128,1998,1998,2006
738,738,0,NA,3,1Fam,3,1,1.0,0.0,4,545.0,193.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,0,0,PConc,2,Typ,540.0,2.0,3,3,3,5,2005.0,1476,1,GasA,Ex,2Story,883,1,Gd,Lvl,Gtl,8633,FR2,64.0,Reg,0,60,RL,0.0,0,0,0,2,CollgCr,35,5,6,907414080,Y,0,0,CompShg,Gable,WD ,173500,0,Pave,7,738.0,AllPub,100,2005,2005,2009
898,0,0,NA,3,1Fam,3,4,1.0,0.0,4,89.0,744.0,0.0,6,1,Y,Feedr,Norm,5,0,TA,TA,HdBoard,HdBoard,0,0,0,CBlock,1,Typ,326.0,1.0,3,2,3,5,1968.0,898,0,GasA,Gd,SFoyer,2537,1,TA,Lvl,Gtl,8400,Inside,70.0,Reg,0,85,RL,0.0,0,0,0,8,NAmes,0,6,5,534201300,Y,0,0,CompShg,Gable,WD ,140000,0,Pave,6,833.0,AllPub,143,1968,1968,2006
1460,0,0,NA,3,1Fam,3,1,0.0,0.0,5,794.0,666.0,0.0,6,1,Y,Feedr,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,4,1,PConc,2,Typ,480.0,2.0,3,3,3,5,2006.0,1460,0,GasA,Ex,1Story,1120,1,Gd,Lvl,Gtl,10037,Corner,87.0,Reg,0,20,RL,0.0,0,0,0,8,Somerst,20,5,8,528439010,Y,0,0,CompShg,Hip,WD ,247000,0,Pave,6,1460.0,AllPub,0,2006,2007,2008
1034,0,0,NA,3,1Fam,3,4,0.0,1.0,4,0.0,456.0,0.0,6,1,Y,Norm,Norm,5,0,TA,TA,Plywood,HdBoard,0,2,1,CBlock,1,Typ,504.0,2.0,3,3,3,4,1978.0,1034,0,GasA,TA,SFoyer,774,1,TA,Lvl,Gtl,8014,CulDSac,55.22857142857143,IR1,0,85,RL,23.0,3,0,0,6,Sawyer,0,5,6,905107310,Y,0,0,CompShg,Gable,WD ,149900,0,Pave,5,456.0,AllPub,0,1978,1978,2009
1174,0,0,NA,3,1Fam,3,2,1.0,0.0,4,83.0,781.0,0.0,5,1,Y,Norm,Norm,5,280,TA,TA,HdBoard,HdBoard,0,0,0,CBlock,1,Typ,528.0,2.0,3,1,3,5,1978.0,1174,0,GasA,Ex,1Story,1447,1,TA,Lvl,Gtl,12250,Inside,66.95277989337396,IR1,0,20,RL,180.0,3,0,0,5,CollgCr,0,6,5,907202010,Y,0,0,CompShg,Gable,WD ,158000,0,Pave,5,864.0,AllPub,211,1978,1978,2008
530,550,0,NA,2,TwnhsE,3,1,0.0,0.0,4,286.0,244.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,VinylSd,VinylSd,0,0,0,PConc,2,Typ,496.0,2.0,3,2,3,5,2003.0,1080,1,GasA,Ex,2Story,104,1,Gd,Lvl,Gtl,2403,FR2,60.83673469387755,IR1,0,160,FV,0.0,0,0,0,6,Somerst,50,5,7,533223100,Y,0,0,CompShg,Gable,WD ,147110,0,Pave,4,530.0,AllPub,0,2003,2003,2010
780,596,0,NA,3,1Fam,3,1,0.0,0.0,3,780.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,TA,TA,MetalSd,MetalSd,0,4,1,BrkTil,2,Typ,198.0,1.0,3,1,3,1,1937.0,1376,0,GasA,TA,1.5Fin,2694,1,TA,Bnk,Gtl,8600,Inside,50.0,Reg,0,50,RM,0.0,0,0,0,6,IDOTRR,0,6,6,903454080,N,0,0,CompShg,Gable,WD ,119500,0,Pave,7,780.0,AllPub,0,1937,1950,2006
840,727,0,NA,2,1Fam,3,1,1.0,0.0,3,112.0,728.0,0.0,5,1,Y,Norm,Norm,5,150,TA,TA,Wd Sdng,Wd Sdng,4,3,2,CBlock,1,Min2,440.0,2.0,3,1,3,1,1961.0,1567,1,GasA,Ex,1.5Fin,920,1,TA,HLS,Mod,13680,Inside,60.0,Reg,0,50,RL,0.0,0,0,0,2,Crawfor,21,6,5,909275080,Y,0,0,CompShg,Gable,WD ,205000,0,Pave,6,840.0,AllPub,0,1940,1950,2009
751,783,0,Grvl,3,1Fam,3,3,0.0,0.0,4,736.0,0.0,0.0,1,1,Y,Norm,Norm,5,0,Gd,TA,Wd Sdng,HdBoard,0,0,0,CBlock,1,Typ,0.0,0.0,0,0,0,0,0.0,1534,1,GasA,Ex,2Story,1951,1,Gd,Lvl,Gtl,10800,Inside,60.0,Reg,0,70,RL,0.0,0,0,0,7,OldTown,112,9,5,535379110,N,0,0,CompShg,Gable,WD ,148000,0,Pave,6,736.0,AllPub,0,1895,1999,2007
1616,0,0,NA,2,TwnhsE,3,1,1.0,0.0,4,415.0,1180.0,0.0,6,1,Y,Norm,Norm,5,0,TA,Gd,CemntBd,CmentBd,0,3,1,PConc,2,Typ,608.0,2.0,3,2,3,5,1995.0,1616,0,GasA,Ex,1Story,9,1,Gd,Lvl,Gtl,5389,Inside,39.0,IR1,0,120,RL,0.0,0,0,0,3,StoneBr,152,5,8,527146030,Y,0,0,CompShg,Gable,WD ,236500,0,Pave,5,1595.0,AllPub,237,1995,1996,2010
1058,493,0,NA,3,1Fam,3,1,1.0,0.0,2,128.0,930.0,0.0,2,1,Y,Norm,Norm,5,0,TA,TA,MetalSd,MetalSd,3,0,0,BrkTil,2,Typ,240.0,1.0,3,1,2,1,1938.0,1551,0,GasA,TA,1.5Fin,2848,1,Fa,Lvl,Gtl,10890,Inside,60.0,Reg,0,50,RL,0.0,0,0,0,7,SWISU,0,5,5,909176180,Y,0,0,CompShg,Gable,WD ,137000,0,Pave,6,1058.0,AllPub,0,1938,1950,2006
960,0,0,NA,2,1Fam,3,1,1.0,0.0,3,613.0,100.0,247.0,3,5,Y,Norm,Norm,5,0,TA,TA,Wd Sdng,Wd Sdng,3,0,0,CBlock,1,Typ,330.0,1.0,3,2,3,5,1955.0,960,0,GasA,Gd,1Story,614,1,TA,Lvl,Gtl,9768,Inside,68.0,Reg,0,20,RL,0.0,0,0,0,2,NAmes,70,5,5,534431130,Y,0,0,CompShg,Gable,WD ,122000,0,Pave,5,960.0,AllPub,0,1955,1955,2009
